group,id,course,semester,grade
9,375,Radiation Ecology and Environmental Science,1,12
9,375,Radiation Ecology and Environmental Science,1,11
9,375,Radiation Ecology and Environmental Science,1,10
9,375,Radiation Ecology and Environmental Science,1,12
9,375,Radiation Ecology and Environmental Science,1,13
9,375,Radiation Ecology and Environmental Science,1,9
9,375,Radiation Ecology and Environmental Science,1,10
9,375,Radiation Ecology and Environmental Science,1,12
9,375,Radiation Ecology and Environmental Science,1,10
9,375,Renewable Energy and Sustainable Living,1,15
9,375,Renewable Energy and Sustainable Living,1,12.75
9,375,Renewable Energy and Sustainable Living,1,3.5
9,375,Renewable Energy and Sustainable Living,1,10.75
9,375,Renewable Energy and Sustainable Living,1,7
9,375,Renewable Energy and Sustainable Living,1,9.75
9,375,Renewable Energy and Sustainable Living,1,6.75
9,375,Scavenging and Resource Management,2,9.5
9,375,Scavenging and Resource Management,2,11
9,375,Survival Skills and Wilderness Medicine,1,4
9,375,Survival Skills and Wilderness Medicine,1,8
9,375,Survival Skills and Wilderness Medicine,1,13
9,375,Survival Skills and Wilderness Medicine,1,7
9,375,Survival Skills and Wilderness Medicine,1,6
9,390,Art and Expression in a Post-Apocalyptic World,1,14.5
9,390,Art and Expression in a Post-Apocalyptic World,1,12.5
9,390,Combat Tactics and Self-Defense,2,3.5
9,390,Combat Tactics and Self-Defense,2,14
9,390,Combat Tactics and Self-Defense,2,10.2
9,390,Combat Tactics and Self-Defense,2,9.6
9,390,Combat Tactics and Self-Defense,2,8.8
9,390,Combat Tactics and Self-Defense,2,12.3
9,390,Combat Tactics and Self-Defense,2,12.1
9,390,Combat Tactics and Self-Defense,2,9.3
9,390,Combat Tactics and Self-Defense,2,10.8
9,390,Combat Tactics and Self-Defense,2,11.2
9,390,Community Building and Social Organization,2,12
9,390,Community Building and Social Organization,2,9.25
9,390,Community Building and Social Organization,2,10.5
9,390,Community Building and Social Organization,2,13.25
9,390,Community Building and Social Organization,2,8.5
9,390,Community Building and Social Organization,2,12.25
9,390,Community Building and Social Organization,2,9.75
9,390,Mechanical Engineering and Vehicle Repair,1,8
9,390,Mechanical Engineering and Vehicle Repair,1,15
9,390,Mechanical Engineering and Vehicle Repair,1,13
9,390,Mechanical Engineering and Vehicle Repair,1,10
9,390,Mechanical Engineering and Vehicle Repair,1,11
9,390,Mechanical Engineering and Vehicle Repair,1,13
9,390,Mechanical Engineering and Vehicle Repair,1,11
9,390,Moral Philosophy and Ethical Decision-Making,2,10.5
9,390,Moral Philosophy and Ethical Decision-Making,2,10
9,390,Moral Philosophy and Ethical Decision-Making,2,11.5
9,390,Post-Apocalyptic History and Archaeology,2,8.75
9,390,Post-Apocalyptic History and Archaeology,2,5.25
9,390,Post-Apocalyptic History and Archaeology,2,8.5
9,390,Post-Apocalyptic History and Archaeology,2,7.5
9,390,Radiation Ecology and Environmental Science,1,12
9,390,Radiation Ecology and Environmental Science,1,12
9,390,Radiation Ecology and Environmental Science,1,11
9,390,Radiation Ecology and Environmental Science,1,10
9,390,Radiation Ecology and Environmental Science,1,11
9,390,Radiation Ecology and Environmental Science,1,13
9,390,Radiation Ecology and Environmental Science,1,13
9,390,Radiation Ecology and Environmental Science,1,14
9,390,Radiation Ecology and Environmental Science,1,9
9,390,Renewable Energy and Sustainable Living,1,15.75
9,390,Renewable Energy and Sustainable Living,1,12.25
9,390,Renewable Energy and Sustainable Living,1,14
9,390,Renewable Energy and Sustainable Living,1,13.75
9,390,Renewable Energy and Sustainable Living,1,8.5
9,390,Renewable Energy and Sustainable Living,1,13.25
9,390,Renewable Energy and Sustainable Living,1,11
9,390,Scavenging and Resource Management,2,10
9,390,Scavenging and Resource Management,2,13.5
9,390,Scavenging and Resource Management,2,9.5
9,390,Survival Skills and Wilderness Medicine,1,9
9,390,Survival Skills and Wilderness Medicine,1,7
9,390,Survival Skills and Wilderness Medicine,1,8
9,390,Survival Skills and Wilderness Medicine,1,6
9,390,Survival Skills and Wilderness Medicine,1,9
9,408,Art and Expression in a Post-Apocalyptic World,1,8.5
9,408,Art and Expression in a Post-Apocalyptic World,1,16.5
9,408,Art and Expression in a Post-Apocalyptic World,1,11
9,408,Combat Tactics and Self-Defense,2,11.2
9,408,Combat Tactics and Self-Defense,2,8.9
9,408,Combat Tactics and Self-Defense,2,13.5
9,408,Combat Tactics and Self-Defense,2,10.8
9,408,Combat Tactics and Self-Defense,2,13.7
9,408,Combat Tactics and Self-Defense,2,12.5
9,408,Combat Tactics and Self-Defense,2,12.3
9,408,Combat Tactics and Self-Defense,2,6.3
9,408,Combat Tactics and Self-Defense,2,3.7
9,408,Combat Tactics and Self-Defense,2,9.9
9,408,Community Building and Social Organization,2,9.25
9,408,Community Building and Social Organization,2,6.75
9,408,Community Building and Social Organization,2,17
9,408,Community Building and Social Organization,2,7.75
9,408,Community Building and Social Organization,2,11.5
9,408,Community Building and Social Organization,2,13.25
9,408,Community Building and Social Organization,2,14.75
9,408,Mechanical Engineering and Vehicle Repair,1,16
9,408,Mechanical Engineering and Vehicle Repair,1,11
9,408,Mechanical Engineering and Vehicle Repair,1,17
9,408,Mechanical Engineering and Vehicle Repair,1,12
9,408,Mechanical Engineering and Vehicle Repair,1,11
9,408,Mechanical Engineering and Vehicle Repair,1,13
9,408,Mechanical Engineering and Vehicle Repair,1,6
9,408,Mechanical Engineering and Vehicle Repair,1,10
9,408,Moral Philosophy and Ethical Decision-Making,2,11.5
9,408,Moral Philosophy and Ethical Decision-Making,2,9.5
9,408,Moral Philosophy and Ethical Decision-Making,2,10.5
9,408,Moral Philosophy and Ethical Decision-Making,2,11.5
9,408,Post-Apocalyptic History and Archaeology,2,10.75
9,408,Post-Apocalyptic History and Archaeology,2,10
9,408,Post-Apocalyptic History and Archaeology,2,13
9,408,Post-Apocalyptic History and Archaeology,2,12.5
9,408,Radiation Ecology and Environmental Science,1,13
9,408,Radiation Ecology and Environmental Science,1,13
9,408,Radiation Ecology and Environmental Science,1,11
9,408,Radiation Ecology and Environmental Science,1,11
9,408,Radiation Ecology and Environmental Science,1,12
9,408,Radiation Ecology and Environmental Science,1,11
9,408,Radiation Ecology and Environmental Science,1,11
9,408,Radiation Ecology and Environmental Science,1,12
9,408,Radiation Ecology and Environmental Science,1,10
9,408,Renewable Energy and Sustainable Living,1,6.25
9,408,Renewable Energy and Sustainable Living,1,9.5
9,408,Renewable Energy and Sustainable Living,1,9.75
9,408,Renewable Energy and Sustainable Living,1,10.5
9,408,Renewable Energy and Sustainable Living,1,9
9,408,Renewable Energy and Sustainable Living,1,11
9,408,Renewable Energy and Sustainable Living,1,14
9,408,Scavenging and Resource Management,2,12.5
9,408,Scavenging and Resource Management,2,12
9,408,Scavenging and Resource Management,2,8.5
9,408,Survival Skills and Wilderness Medicine,1,8
9,408,Survival Skills and Wilderness Medicine,1,9
9,408,Survival Skills and Wilderness Medicine,1,12
9,408,Survival Skills and Wilderness Medicine,1,10
9,408,Survival Skills and Wilderness Medicine,1,5
9,416,Art and Expression in a Post-Apocalyptic World,1,17.5
9,416,Art and Expression in a Post-Apocalyptic World,1,15.5
9,416,Art and Expression in a Post-Apocalyptic World,1,11
9,416,Combat Tactics and Self-Defense,2,8.1
9,416,Combat Tactics and Self-Defense,2,10.6
9,416,Combat Tactics and Self-Defense,2,9.9
9,416,Combat Tactics and Self-Defense,2,5
9,416,Combat Tactics and Self-Defense,2,7.4
9,416,Combat Tactics and Self-Defense,2,4.2
9,416,Combat Tactics and Self-Defense,2,13.6
9,416,Combat Tactics and Self-Defense,2,7.1
9,416,Combat Tactics and Self-Defense,2,11.9
9,416,Combat Tactics and Self-Defense,2,9.5
9,416,Community Building and Social Organization,2,9.5
9,416,Community Building and Social Organization,2,10.75
9,416,Community Building and Social Organization,2,8.5
9,416,Community Building and Social Organization,2,7.5
9,416,Community Building and Social Organization,2,14
9,416,Community Building and Social Organization,2,10.75
9,416,Mechanical Engineering and Vehicle Repair,1,11
9,416,Mechanical Engineering and Vehicle Repair,1,15
9,416,Mechanical Engineering and Vehicle Repair,1,12
9,416,Mechanical Engineering and Vehicle Repair,1,11
9,416,Mechanical Engineering and Vehicle Repair,1,9
9,416,Mechanical Engineering and Vehicle Repair,1,13
9,416,Mechanical Engineering and Vehicle Repair,1,15
9,416,Mechanical Engineering and Vehicle Repair,1,12
9,416,Moral Philosophy and Ethical Decision-Making,2,10
9,416,Moral Philosophy and Ethical Decision-Making,2,10.5
9,416,Moral Philosophy and Ethical Decision-Making,2,10
9,416,Moral Philosophy and Ethical Decision-Making,2,11
9,416,Post-Apocalyptic History and Archaeology,2,5.25
9,416,Post-Apocalyptic History and Archaeology,2,10.75
9,416,Post-Apocalyptic History and Archaeology,2,8.75
9,416,Post-Apocalyptic History and Archaeology,2,12.5
9,416,Radiation Ecology and Environmental Science,1,10
9,416,Radiation Ecology and Environmental Science,1,10
9,416,Radiation Ecology and Environmental Science,1,13
9,416,Radiation Ecology and Environmental Science,1,10
9,416,Radiation Ecology and Environmental Science,1,13
9,416,Radiation Ecology and Environmental Science,1,10
9,416,Radiation Ecology and Environmental Science,1,11
9,416,Radiation Ecology and Environmental Science,1,12
9,416,Radiation Ecology and Environmental Science,1,11
9,416,Renewable Energy and Sustainable Living,1,6.75
9,416,Renewable Energy and Sustainable Living,1,11.75
9,416,Renewable Energy and Sustainable Living,1,12.75
9,416,Renewable Energy and Sustainable Living,1,9.5
9,416,Renewable Energy and Sustainable Living,1,11.75
9,416,Renewable Energy and Sustainable Living,1,8.25
9,416,Renewable Energy and Sustainable Living,1,17
9,416,Scavenging and Resource Management,2,6.5
9,416,Scavenging and Resource Management,2,11
9,416,Scavenging and Resource Management,2,8.5
9,416,Survival Skills and Wilderness Medicine,1,7
9,416,Survival Skills and Wilderness Medicine,1,8
9,416,Survival Skills and Wilderness Medicine,1,7
9,416,Survival Skills and Wilderness Medicine,1,10
9,416,Survival Skills and Wilderness Medicine,1,5
9,417,Art and Expression in a Post-Apocalyptic World,1,9
9,417,Art and Expression in a Post-Apocalyptic World,1,13
9,417,Art and Expression in a Post-Apocalyptic World,1,11.5
9,417,Combat Tactics and Self-Defense,2,13.6
9,417,Combat Tactics and Self-Defense,2,6.4
9,417,Combat Tactics and Self-Defense,2,10.9
9,417,Combat Tactics and Self-Defense,2,11.3
9,417,Combat Tactics and Self-Defense,2,6
9,417,Combat Tactics and Self-Defense,2,9.9
9,417,Combat Tactics and Self-Defense,2,11.4
9,417,Combat Tactics and Self-Defense,2,13.7
9,417,Combat Tactics and Self-Defense,2,12
9,417,Combat Tactics and Self-Defense,2,11
9,417,Community Building and Social Organization,2,7.25
9,417,Community Building and Social Organization,2,16.75
9,417,Community Building and Social Organization,2,8.75
9,417,Community Building and Social Organization,2,9.25
9,417,Community Building and Social Organization,2,12.25
9,417,Community Building and Social Organization,2,9.25
9,417,Mechanical Engineering and Vehicle Repair,1,11
9,417,Mechanical Engineering and Vehicle Repair,1,8
9,417,Mechanical Engineering and Vehicle Repair,1,16
9,417,Mechanical Engineering and Vehicle Repair,1,7
9,417,Mechanical Engineering and Vehicle Repair,1,13
9,417,Mechanical Engineering and Vehicle Repair,1,9
9,417,Mechanical Engineering and Vehicle Repair,1,11
9,417,Mechanical Engineering and Vehicle Repair,1,3
9,417,Moral Philosophy and Ethical Decision-Making,2,10.5
9,417,Moral Philosophy and Ethical Decision-Making,2,11.5
9,417,Moral Philosophy and Ethical Decision-Making,2,9
9,417,Moral Philosophy and Ethical Decision-Making,2,10.5
9,417,Post-Apocalyptic History and Archaeology,2,16.5
9,417,Post-Apocalyptic History and Archaeology,2,9
9,417,Post-Apocalyptic History and Archaeology,2,6.75
9,417,Post-Apocalyptic History and Archaeology,2,9.5
9,417,Radiation Ecology and Environmental Science,1,12
9,417,Radiation Ecology and Environmental Science,1,13
9,417,Radiation Ecology and Environmental Science,1,9
9,417,Radiation Ecology and Environmental Science,1,9
9,417,Radiation Ecology and Environmental Science,1,10
9,417,Radiation Ecology and Environmental Science,1,12
9,417,Radiation Ecology and Environmental Science,1,11
9,417,Radiation Ecology and Environmental Science,1,9
9,417,Radiation Ecology and Environmental Science,1,11
9,417,Renewable Energy and Sustainable Living,1,10.75
9,417,Renewable Energy and Sustainable Living,1,9
9,417,Renewable Energy and Sustainable Living,1,14.75
9,417,Renewable Energy and Sustainable Living,1,11
9,417,Renewable Energy and Sustainable Living,1,7.75
9,417,Renewable Energy and Sustainable Living,1,9.75
9,417,Scavenging and Resource Management,2,12
9,417,Scavenging and Resource Management,2,12
9,417,Scavenging and Resource Management,2,10.5
9,417,Survival Skills and Wilderness Medicine,1,9
9,417,Survival Skills and Wilderness Medicine,1,7
9,417,Survival Skills and Wilderness Medicine,1,8
9,417,Survival Skills and Wilderness Medicine,1,11
9,417,Survival Skills and Wilderness Medicine,1,8
9,420,Art and Expression in a Post-Apocalyptic World,1,13.5
9,420,Art and Expression in a Post-Apocalyptic World,1,8.5
9,420,Art and Expression in a Post-Apocalyptic World,1,12
9,420,Combat Tactics and Self-Defense,2,18.1
9,420,Combat Tactics and Self-Defense,2,14.8
9,420,Combat Tactics and Self-Defense,2,9.2
9,420,Combat Tactics and Self-Defense,2,7.8
9,420,Combat Tactics and Self-Defense,2,6.9
9,420,Combat Tactics and Self-Defense,2,12.7
9,420,Combat Tactics and Self-Defense,2,15.3
9,420,Combat Tactics and Self-Defense,2,14.5
9,420,Combat Tactics and Self-Defense,2,12.9
9,420,Combat Tactics and Self-Defense,2,13.2
9,420,Community Building and Social Organization,2,8
9,420,Community Building and Social Organization,2,15.75
9,420,Community Building and Social Organization,2,10.25
9,420,Community Building and Social Organization,2,12.25
9,420,Community Building and Social Organization,2,15.5
9,420,Community Building and Social Organization,2,9.75
9,420,Community Building and Social Organization,2,16.25
9,420,Mechanical Engineering and Vehicle Repair,1,17
9,420,Mechanical Engineering and Vehicle Repair,1,11
9,420,Mechanical Engineering and Vehicle Repair,1,12
9,420,Mechanical Engineering and Vehicle Repair,1,20
9,420,Mechanical Engineering and Vehicle Repair,1,12
9,420,Mechanical Engineering and Vehicle Repair,1,16
9,420,Mechanical Engineering and Vehicle Repair,1,8
9,420,Mechanical Engineering and Vehicle Repair,1,10
9,420,Moral Philosophy and Ethical Decision-Making,2,13
9,420,Moral Philosophy and Ethical Decision-Making,2,12
9,420,Moral Philosophy and Ethical Decision-Making,2,11
9,420,Moral Philosophy and Ethical Decision-Making,2,15.5
9,420,Post-Apocalyptic History and Archaeology,2,8.25
9,420,Post-Apocalyptic History and Archaeology,2,4.5
9,420,Post-Apocalyptic History and Archaeology,2,9.5
9,420,Post-Apocalyptic History and Archaeology,2,14.25
9,420,Radiation Ecology and Environmental Science,1,12
9,420,Radiation Ecology and Environmental Science,1,13
9,420,Radiation Ecology and Environmental Science,1,11
9,420,Radiation Ecology and Environmental Science,1,12
9,420,Radiation Ecology and Environmental Science,1,13
9,420,Radiation Ecology and Environmental Science,1,10
9,420,Radiation Ecology and Environmental Science,1,10
9,420,Radiation Ecology and Environmental Science,1,13
9,420,Radiation Ecology and Environmental Science,1,14
9,420,Renewable Energy and Sustainable Living,1,14.5
9,420,Renewable Energy and Sustainable Living,1,15.5
9,420,Renewable Energy and Sustainable Living,1,11.25
